//X Y Z Rf Gf Bf Intensity
7817
-0.46060801 1.62070000 10.85980034 0.403922 0.447059 0.482353 15.000000
1.75009000 1.48698997 9.76473045 0.301961 0.254902 0.239216 15.000000
-5.58996010 1.51139998 8.43955994 0.54902 0.584314 0.584314 15.000000
-2.40322995 1.80481005 10.04580021 0.27451 0.27451 0.34902 15.000000
-0.55253202 0.40120500 11.09619999 0.27451 0.254902 0.266667 15.000000
-0.20417900 2.08519006 10.78730011 0.337255 0.384314 0.447059 15.000000
0.49946201 1.79999006 9.46677017 0.439216 0.494118 0.529412 15.000000
1.00193000 1.65567994 9.59381008 0.384314 0.411765 0.403922 15.000000
-1.34391999 2.36860991 10.10109997 0.141176 0.156863 0.203922 15.000000
-4.27789021 1.20239997 10.26860046 0.294118 0.266667 0.309804 15.000000
-5.38270998 -2.58561993 12.02050018 0.341176 0.384314 0.627451 15.000000
-6.24671984 -2.05451989 9.64025021 0.501961 0.592157 0.729412 15.000000
-5.32225990 -2.33488011 12.00959969 0.964706 0.992157 0.992157 15.000000
-4.46526003 0.35687700 10.39019966 0.611765 0.603922 0.556863 15.000000
-4.79331017 0.24015000 10.46420002 0.431373 0.509804 0.603922 15.000000
-4.23828983 -2.21357012 12.10039997 0.247059 0.329412 0.427451 15.000000
-2.20734000 0.46923000 10.46399975 0.576471 0.556863 0.494118 15.000000
-2.91511989 -2.10891008 11.92529964 0.203922 0.294118 0.419608 15.000000
0.64562201 -2.27128005 12.63799953 0.47451 0.482353 0.537255 15.000000
0.33779401 1.93461001 10.09889984 0.258824 0.286275 0.258824 15.000000
1.61338997 1.02002001 9.84154987 0.513725 0.494118 0.431373 15.000000
-5.24971008 -2.14668012 11.85550022 0.376471 0.494118 0.639216 15.000000
-5.16737986 1.57111001 10.04170036 0.419608 0.411765 0.4 15.000000
-4.45469999 1.19348001 10.23690033 0.494118 0.47451 0.447059 15.000000
-1.50525999 -2.00359988 12.48859978 0.192157 0.294118 0.411765 15.000000
0.92950201 1.33102000 9.65637016 0.411765 0.384314 0.337255 15.000000
-1.04244995 -2.11045003 12.64480019 0.211765 0.286275 0.392157 15.000000
-1.41531003 -1.20910001 11.73419952 0.227451 0.341176 0.54902 15.000000
-5.27092981 -0.94616997 10.57030010 0.529412 0.537255 0.521569 15.000000
-4.17726994 -1.12017000 10.98779964 0.2 0.282353 0.427451 15.000000
-3.77522993 -1.00402999 10.79170036 0.486275 0.509804 0.47451 15.000000
-0.15528400 1.42689002 11.04080009 0.0156863 0.0313725 0.203922 15.000000
-6.31736994 -0.78195000 8.75102997 0.447059 0.411765 0.384314 15.000000
1.39198005 1.71601999 9.63494015 0.509804 0.529412 0.458824 15.000000
-5.28562021 -0.70333201 10.50409985 0.537255 0.568627 0.611765 15.000000
-2.06045008 -0.67012602 10.78969955 0.431373 0.564706 0.721569 15.000000
1.51036000 -0.13036799 10.05140018 0.258824 0.219608 0.203922 15.000000
-2.85710001 0.34300300 10.47509956 0.247059 0.368627 0.494118 15.000000
-0.27599201 -0.63655800 11.39649963 0.239216 0.368627 0.568627 15.000000
-0.13655700 -0.64653099 11.46829987 0.239216 0.364706 0.54902 15.000000
-6.47950983 1.53375995 8.30373955 0.427451 0.458824 0.513725 15.000000
1.87591004 -0.67067099 10.22000027 0.239216 0.337255 0.466667 15.000000
-5.72092009 0.56589198 9.74077034 0.631373 0.647059 0.658824 15.000000
-4.16355991 2.18057990 10.10330009 0.337255 0.4 0.494118 15.000000
-6.78713989 -0.60826999 8.65853024 0.611765 0.631373 0.611765 15.000000
-6.01798010 -0.52108699 8.80090046 0.392157 0.356863 0.392157 15.000000
-6.02070999 -0.52205002 8.80393028 0.392157 0.356863 0.392157 15.000000
-5.75622988 -0.51911598 8.82448006 0.368627 0.34902 0.403922 15.000000
0.39779001 -0.07760840 10.32610035 0.121569 0.137255 0.129412 15.000000
-4.00891018 -0.43233901 10.55119991 0.47451 0.403922 0.376471 15.000000
-6.01633978 1.13004994 8.46325016 0.266667 0.247059 0.2 15.000000
-6.93282986 0.59553301 8.39933968 0.537255 0.513725 0.431373 15.000000
-3.89620996 -0.42440701 10.64630032 0.392157 0.364706 0.321569 15.000000
-2.46613002 -0.37351301 10.58790016 0.603922 0.6 0.576471 15.000000
0.04653710 -0.29725799 11.30230045 0.34902 0.313725 0.286275 15.000000
-6.87322998 -0.66072798 8.66362000 0.501961 0.521569 0.6 15.000000
0.04630510 -0.29620600 11.29469967 0.34902 0.313725 0.286275 15.000000
-6.84388018 -0.29785600 8.60523987 0.321569 0.337255 0.431373 15.000000
-6.62279987 -0.37309700 8.64562988 0.384314 0.376471 0.447059 15.000000
0.83775502 0.40302399 9.82798958 0.486275 0.447059 0.431373 15.000000
-5.96902990 -0.26555699 8.74829006 0.376471 0.356863 0.392157 15.000000
1.42864001 0.01716500 10.00450039 0.556863 0.564706 0.537255 15.000000
-5.75599003 -0.21459800 10.29129982 0.313725 0.294118 0.309804 15.000000
-5.38045979 -0.14582901 10.34420013 0.509804 0.529412 0.529412 15.000000
-5.60536003 -1.00105000 10.48239994 0.584314 0.611765 0.576471 15.000000
-3.63871002 -2.07916999 11.86489964 0.447059 0.439216 0.521569 15.000000
-2.29462004 -0.22681400 10.60449982 0.458824 0.47451 0.458824 15.000000
-2.13909006 -0.22672300 10.65219975 0.509804 0.521569 0.509804 15.000000
-3.96442008 1.45334005 10.40139961 0.337255 0.447059 0.592157 15.000000
0.92403603 1.00638998 9.72513962 0.447059 0.431373 0.392157 15.000000
-0.42419299 1.86547995 10.82499981 0.384314 0.384314 0.364706 15.000000
-1.74234998 -0.04549110 10.96370029 0.541176 0.529412 0.513725 15.000000
0.12744001 -0.04432900 11.29119968 0.313725 0.286275 0.27451 15.000000
-0.10319600 0.00935658 11.24170017 0.494118 0.482353 0.482353 15.000000
-3.66164994 1.15565002 10.39509964 0.231373 0.239216 0.211765 15.000000
0.90329403 0.07532100 9.90048981 0.6 0.592157 0.564706 15.000000
-5.13698006 0.28281900 10.30739975 0.341176 0.321569 0.34902 15.000000
-0.61354703 0.40215400 11.07730007 0.392157 0.329412 0.329412 15.000000
-6.02088022 1.17621005 8.44596958 0.592157 0.603922 0.576471 15.000000
-6.82120991 1.72411001 8.16362000 0.486275 0.447059 0.447059 15.000000
-6.87735987 0.46332899 8.44536018 0.376471 0.368627 0.431373 15.000000
0.31742400 0.61925799 10.54300022 0.447059 0.537255 0.556863 15.000000
0.47476801 0.59041399 9.69283962 0.576471 0.576471 0.54902 15.000000
1.52732003 0.61839199 9.90898037 0.431373 0.384314 0.34902 15.000000
-6.90132999 0.67194098 8.38523006 0.568627 0.584314 0.584314 15.000000
-3.66645002 0.33160299 10.55459976 0.301961 0.266667 0.231373 15.000000
-5.73797989 0.61390501 8.58423996 0.447059 0.376471 0.384314 15.000000
-5.72696018 0.70433903 8.59733009 0.603922 0.603922 0.54902 15.000000
-5.75117016 0.92154801 10.06400013 0.27451 0.27451 0.282353 15.000000
-3.71889997 0.87138402 10.37660027 0.427451 0.439216 0.458824 15.000000
-3.29169989 0.76109099 10.16749954 0.54902 0.576471 0.564706 15.000000
-3.21213007 0.93147802 10.16709995 0.392157 0.419608 0.419608 15.000000
-0.30659601 0.90081501 11.01809978 0.447059 0.47451 0.537255 15.000000
-2.31696010 0.76808798 10.30099964 0.54902 0.576471 0.54902 15.000000
-0.63429803 -0.06334080 11.17860031 0.286275 0.27451 0.27451 15.000000
-0.10938800 0.88430899 11.04220009 0.454902 0.466667 0.509804 15.000000
0.63224798 0.78704703 9.69801998 0.419608 0.341176 0.34902 15.000000
-6.89796019 0.99669403 8.31811047 0.611765 0.631373 0.619608 15.000000
-6.02531004 1.01423001 8.48542023 0.584314 0.592157 0.564706 15.000000
-5.59407997 0.86513400 8.55548000 0.592157 0.611765 0.639216 15.000000
-6.32211018 -0.92987102 8.71605015 0.392157 0.494118 0.521569 15.000000
-4.14905977 0.96447301 10.29179955 0.411765 0.411765 0.403922 15.000000
-1.95599997 2.04219007 10.48810005 0.419608 0.47451 0.486275 15.000000
-5.50688982 1.00848997 10.10029984 0.458824 0.47451 0.47451 15.000000
-0.47411501 1.64786005 10.85190010 0.509804 0.556863 0.54902 15.000000
-4.25764990 1.10727000 10.28940010 0.329412 0.301961 0.364706 15.000000
-3.13867998 0.99573100 10.12090015 0.537255 0.584314 0.611765 15.000000
-3.13978004 1.14278996 10.09630013 0.509804 0.584314 0.611765 15.000000
-3.13888001 1.14219999 10.09220028 0.509804 0.584314 0.611765 15.000000
-3.02055001 1.17285001 10.16889954 0.509804 0.521569 0.541176 15.000000
-2.34271002 1.16509998 10.23320007 0.509804 0.564706 0.592157 15.000000
0.53431201 2.16463995 9.36997986 0.403922 0.447059 0.529412 15.000000
-2.34204006 1.16385996 10.23449993 0.509804 0.564706 0.592157 15.000000
-0.50296098 1.05730999 10.96280003 0.376471 0.329412 0.309804 15.000000
1.57911003 -0.57491100 10.07680035 0.486275 0.458824 0.376471 15.000000
-1.15147996 0.30661801 11.00580025 0.556863 0.54902 0.54902 15.000000
-0.11557900 1.16438997 11.03349972 0.427451 0.419608 0.431373 15.000000
1.69959998 1.07450998 9.84309006 0.309804 0.27451 0.27451 15.000000
-6.59126997 -0.51544398 8.69662952 0.756863 0.764706 0.756863 15.000000
-3.13116002 1.22552001 10.06989956 0.513725 0.54902 0.603922 15.000000
-0.97424799 -0.19592300 10.92179966 0.529412 0.501961 0.384314 15.000000
-2.34215999 1.32517004 10.19379997 0.494118 0.529412 0.556863 15.000000
-4.31407022 1.59270000 10.19419956 0.294118 0.239216 0.239216 15.000000
-1.22177005 1.52201998 10.74890041 0.309804 0.286275 0.329412 15.000000
0.80914998 0.66998500 9.76768970 0.482353 0.392157 0.34902 15.000000
-6.48738003 -2.65645003 9.89334965 0.921569 0.992157 0.992157 15.000000
1.52688003 1.39833999 9.74769020 0.341176 0.309804 0.294118 15.000000
-5.23465014 -1.22636998 11.01399994 0.239216 0.309804 0.392157 15.000000
-6.01721001 0.90535402 8.51187992 0.341176 0.258824 0.192157 15.000000
1.77075005 1.39490998 9.77847958 0.458824 0.466667 0.47451 15.000000
1.77075005 1.39490998 9.77847958 0.458824 0.466667 0.47451 15.000000
1.75369000 1.63286996 9.74199009 0.294118 0.247059 0.27451 15.000000
-3.71108007 0.92984700 10.41950035 0.309804 0.282353 0.247059 15.000000
-5.60748005 1.93873000 9.85142040 0.34902 0.419608 0.458824 15.000000
-4.23297024 1.79313004 10.16069984 0.219608 0.227451 0.239216 15.000000
-6.49985981 0.15797400 8.60085011 0.458824 0.509804 0.556863 15.000000
-0.36803800 1.96071005 10.79819965 0.34902 0.411765 0.454902 15.000000
0.01359900 2.09903002 10.82069969 0.313725 0.376471 0.482353 15.000000
0.44876301 1.84897006 9.65167999 0.392157 0.47451 0.556863 15.000000
-5.73619986 1.78197002 8.35879040 0.454902 0.501961 0.54902 15.000000
-4.97772980 2.09875989 9.99193001 0.294118 0.368627 0.439216 15.000000
-4.01999998 2.11121988 10.09780025 0.337255 0.419608 0.501961 15.000000
-1.93563998 -0.30084401 10.98219967 0.466667 0.447059 0.392157 15.000000
-0.18037800 2.20579004 10.73499966 0.266667 0.356863 0.419608 15.000000
0.52592200 1.94403005 9.42905045 0.376471 0.439216 0.494118 15.000000
-2.05194998 -0.08282040 10.57979965 0.611765 0.631373 0.627451 15.000000
-2.57628989 1.98327994 9.49454975 0.14902 0.239216 0.309804 15.000000
-1.39116001 2.43015003 10.11190033 0.341176 0.419608 0.529412 15.000000
-5.59220982 -0.12203000 8.75858974 0.54902 0.576471 0.619608 15.000000
-0.46872899 2.32994008 10.22999954 0.164706 0.219608 0.286275 15.000000
0.73685700 2.14084005 9.39820004 0.356863 0.419608 0.521569 15.000000
-6.46290016 -2.55593991 9.89643955 0.376471 0.427451 0.647059 15.000000
-0.62853801 -2.10773993 12.74590015 0.156863 0.231373 0.313725 15.000000
-1.28156996 1.07875001 10.82520008 0.364706 0.301961 0.309804 15.000000
-4.54103994 -0.81003600 10.65590000 0.576471 0.592157 0.603922 15.000000
0.99391598 -0.70971298 10.03470039 0.384314 0.447059 0.537255 15.000000
-6.48726988 1.80315995 8.14682961 0.709804 0.682353 0.658824 15.000000
-7.04984999 -0.60448498 8.65165997 0.592157 0.603922 0.603922 15.000000
-7.10651016 -0.55094099 8.61892033 1 0.992157 0.992157 15.000000
-2.87564993 -0.13046300 10.47270012 0.694118 0.67451 0.631373 15.000000
0.33371100 -0.48145700 10.36019993 0.411765 0.364706 0.34902 15.000000
-3.59881997 -0.15726800 10.50979996 0.219608 0.227451 0.227451 15.000000
-4.31255007 1.10423994 10.27799988 0.337255 0.329412 0.341176 15.000000
-3.31292009 -0.12000300 10.39630032 0.509804 0.529412 0.509804 15.000000
-1.97770000 -0.10558800 10.83979988 0.384314 0.329412 0.309804 15.000000
-1.66533005 -0.13174300 11.02480030 0.392157 0.376471 0.384314 15.000000
-4.90434980 1.95972002 9.66477013 0.109804 0.137255 0.164706 15.000000
-6.41987991 -0.03128150 8.73803997 0.294118 0.431373 0.6 15.000000
-2.77204990 0.08611250 10.53120041 0.384314 0.509804 0.619608 15.000000
-1.66780996 0.18668400 11.00780010 0.34902 0.447059 0.564706 15.000000
-5.69986010 1.69164002 8.36170959 0.384314 0.403922 0.411765 15.000000
-4.63197994 0.93425900 10.25459957 0.494118 0.466667 0.427451 15.000000
-0.91732103 0.03356430 11.11569977 0.337255 0.356863 0.356863 15.000000
-5.74384022 -0.25267601 8.76937962 0.619608 0.6 0.568627 15.000000
1.16744006 -0.01445640 10.02789974 0.403922 0.537255 0.611765 15.000000
-0.62242699 1.59475994 10.83279991 0.403922 0.384314 0.419608 15.000000
1.49021006 0.00923120 10.01379967 0.419608 0.356863 0.364706 15.000000
-0.76928699 1.18596995 10.88249969 0.286275 0.313725 0.266667 15.000000
-0.85457498 0.77099800 10.91160011 0.447059 0.447059 0.486275 15.000000
-5.10936022 -1.25683999 11.06210041 0.109804 0.184314 0.282353 15.000000
1.49670005 0.16937900 9.99168968 0.384314 0.321569 0.341176 15.000000
-2.02916002 0.64896500 10.37450027 0.384314 0.384314 0.419608 15.000000
-2.94788003 0.34186199 10.38659954 0.513725 0.537255 0.509804 15.000000
-5.16559982 1.73623002 10.00800037 0.4 0.419608 0.392157 15.000000
-2.20712996 0.29102001 10.51010036 0.447059 0.447059 0.431373 15.000000
-6.91782999 0.27445701 8.45252037 0.458824 0.509804 0.513725 15.000000
-4.27416992 1.18386996 10.27519989 0.301961 0.282353 0.309804 15.000000
-0.80238402 0.39108199 11.09700012 0.258824 0.356863 0.501961 15.000000
-2.76717997 0.12392100 10.46500015 0.458824 0.556863 0.701961 15.000000
-6.86614990 1.50167000 8.20390987 0.682353 0.67451 0.576471 15.000000
-3.32561994 0.54417700 10.18659973 0.513725 0.556863 0.584314 15.000000
-2.94005990 0.59610897 10.30249977 0.392157 0.439216 0.509804 15.000000
-6.02946997 -0.33478200 8.75492954 0.309804 0.27451 0.27451 15.000000
-4.20752001 2.19809008 9.60245037 0.0941176 0.141176 0.203922 15.000000
-6.39751005 0.69425702 8.48703957 0.611765 0.611765 0.584314 15.000000
-3.59061003 0.96285999 10.27159977 0.27451 0.282353 0.286275 15.000000
-7.09794998 -0.74969900 8.61962986 0.992157 0.992157 0.984314 15.000000
-2.01699996 0.91266000 10.40740013 0.431373 0.47451 0.47451 15.000000
-5.74843979 1.07412004 10.03330040 0.294118 0.282353 0.301961 15.000000
0.86855298 0.02098680 9.91738987 0.529412 0.486275 0.466667 15.000000
-4.03424978 1.19446003 10.38580036 0.376471 0.494118 0.592157 15.000000
-0.10180700 1.76752996 10.99180031 0.0509804 0.0666667 0.0784314 15.000000
-2.19373989 1.10775995 10.31579971 0.509804 0.54902 0.556863 15.000000
0.13540199 1.23821998 11.04360008 0.219608 0.227451 0.254902 15.000000
1.17376006 1.12726998 9.77999973 0.321569 0.419608 0.47451 15.000000
1.52086997 0.99609399 9.83100986 0.329412 0.294118 0.282353 15.000000
-1.36439002 1.80689001 10.66320038 0.231373 0.247059 0.247059 15.000000
1.52095997 0.99577701 9.83115959 0.329412 0.294118 0.282353 15.000000
0.29398301 2.34786010 10.11279964 0.109804 0.137255 0.2 15.000000
-4.03532982 1.36833000 10.36540031 0.403922 0.521569 0.619608 15.000000
-5.74366999 1.72299004 9.90769958 0.247059 0.239216 0.258824 15.000000
-0.57639903 -0.56973100 11.36170006 0.137255 0.227451 0.329412 15.000000
-4.32213020 0.64997500 10.57369995 0.494118 0.501961 0.509804 15.000000
-3.46673012 1.49775004 10.00909996 0.47451 0.513725 0.537255 15.000000
-4.79343987 2.09561992 10.00860023 0.321569 0.411765 0.537255 15.000000
-5.16850996 0.79775202 10.18750000 0.486275 0.501961 0.439216 15.000000
-4.85476017 2.26802993 9.93727970 0.254902 0.309804 0.403922 15.000000
-4.02754021 2.19786000 10.12909985 0.156863 0.192157 0.258824 15.000000
-0.50317800 -0.35479599 11.19359970 0.294118 0.27451 0.184314 15.000000
-1.97218001 2.01711011 10.07649994 0.121569 0.176471 0.239216 15.000000
-1.49664998 1.02586997 10.77880001 0.466667 0.466667 0.431373 15.000000
-0.10322000 2.31966996 10.87810040 0.101961 0.129412 0.203922 15.000000
-2.99871993 -3.18373990 12.54469967 0.227451 0.309804 0.513725 15.000000
-5.37266016 -2.24823999 11.91129971 0.203922 0.266667 0.4 15.000000
-1.01650000 1.89345002 10.74349976 0.239216 0.2 0.121569 15.000000
-2.27087998 -2.29231000 12.17759991 0.411765 0.458824 0.541176 15.000000
-2.14532995 -2.20724010 12.19439983 0.866667 0.984314 0.992157 15.000000
0.13015200 -2.12368011 12.54300022 0.329412 0.356863 0.466667 15.000000
-6.30667019 0.61736101 8.48033047 0.439216 0.356863 0.313725 15.000000
-2.99431992 -2.63619995 12.33580017 0.847059 0.976471 0.984314 15.000000
1.04768002 -2.15394998 11.10849953 0.266667 0.301961 0.411765 15.000000
0.13666500 -1.79021001 12.47010040 0.321569 0.34902 0.458824 15.000000
0.13688000 -1.64713001 12.46189976 0.27451 0.301961 0.376471 15.000000
-3.65746999 1.63615000 10.29209995 0.266667 0.247059 0.254902 15.000000
-6.15625000 -1.16328001 8.92994976 0.611765 0.639216 0.67451 15.000000
-3.57781005 -1.25985003 11.29469967 0.184314 0.239216 0.34902 15.000000
-2.63524008 -1.27934003 10.77840042 0.486275 0.466667 0.427451 15.000000
-5.79459000 1.20078003 9.86625004 0.501961 0.576471 0.54902 15.000000
-2.68204999 -1.00827003 10.71990013 0.356863 0.419608 0.54902 15.000000
-4.85165024 1.98765004 9.96621990 0.176471 0.211765 0.258824 15.000000
-1.17420006 -0.99919701 11.42619991 0.168627 0.231373 0.34902 15.000000
-4.53465986 -0.71083099 10.62769985 0.556863 0.592157 0.631373 15.000000
-0.28222501 0.69330800 11.11470032 0.101961 0.121569 0.164706 15.000000
-2.49153996 -0.36154100 10.58209991 0.568627 0.584314 0.584314 15.000000
-5.76371002 1.64371002 9.91959000 0.239216 0.239216 0.266667 15.000000
-6.85150003 -0.38043201 8.61357021 0.384314 0.403922 0.466667 15.000000
-6.65854979 -0.36781099 8.65044975 0.321569 0.329412 0.403922 15.000000
-3.96590996 -1.00416005 10.78680038 0.486275 0.509804 0.513725 15.000000
-5.13451004 1.43520999 10.07859993 0.254902 0.219608 0.203922 15.000000
-5.88197994 -0.27201301 8.76572037 0.611765 0.654902 0.67451 15.000000
1.71603000 1.14545000 9.81320000 0.337255 0.27451 0.286275 15.000000
-1.20323002 -0.48783401 11.08030033 0.47451 0.576471 0.647059 15.000000
-2.26273990 -2.52612996 12.19820023 0.4 0.384314 0.482353 15.000000
-1.13826001 1.75449002 10.73250008 0.403922 0.376471 0.34902 15.000000
-5.78675985 -0.34568501 8.78691006 0.364706 0.356863 0.4 15.000000
-5.92482996 0.20528001 8.66160011 0.431373 0.364706 0.329412 15.000000
-0.72466898 -0.24566901 11.17220020 0.501961 0.501961 0.501961 15.000000
-1.42797005 0.46553999 10.92230034 0.521569 0.501961 0.427451 15.000000
-0.55220401 -0.03240170 11.17809963 0.329412 0.286275 0.309804 15.000000
-1.35583997 1.62472999 10.70059967 0.486275 0.439216 0.466667 15.000000
-0.32697201 2.00889993 10.82680035 0.34902 0.376471 0.439216 15.000000
-0.55220401 -0.03240170 11.17809963 0.329412 0.286275 0.309804 15.000000
0.83969700 -0.16476300 9.92949963 0.419608 0.364706 0.337255 15.000000
-5.87663984 0.05853350 8.69744015 0.584314 0.576471 0.584314 15.000000
0.60896403 1.25252998 9.61326981 0.239216 0.266667 0.219608 15.000000
-3.67039990 0.49914101 10.51519966 0.254902 0.219608 0.184314 15.000000
-3.61174989 -0.00437757 10.51500034 0.356863 0.329412 0.368627 15.000000
-1.75768006 0.06799130 10.98630047 0.227451 0.321569 0.447059 15.000000
-2.23369002 2.05513000 9.36606979 0.168627 0.219608 0.247059 15.000000
-3.20480990 -0.68937898 10.57219982 0.564706 0.6 0.603922 15.000000
1.78279996 -0.55452800 10.13479996 0.321569 0.294118 0.211765 15.000000
-1.14919996 0.14484300 11.03969955 0.54902 0.556863 0.54902 15.000000
1.07933998 0.07065710 10.00539970 0.184314 0.282353 0.403922 15.000000
-2.86246991 -1.32505000 10.69789982 0.529412 0.501961 0.427451 15.000000
1.70387995 0.16362999 10.01080036 0.411765 0.376471 0.4 15.000000
